"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped"
"774",29,4,1,"11:41:37","gazzer",18,"Half","","57",4419,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"775",29,4,1,"11:41:47","toma",19,"Half","","57",5328,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"776",29,2,1,"11:41:56","kiv",20,"Half","","57",4521,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kiv",1,0
"777",29,1,1,"11:42:05","fep",21,"Half","","57",3770,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","fep",0,0
"778",29,2,1,"11:42:16","manu",22,"Half","","57",4638,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"779",29,4,1,"11:42:26","kreeb",23,"Half","","57",6344,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"780",29,1,1,"11:42:35","fep",24,"Half","","57",4164,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","fep",0,0
"781",29,2,1,"11:42:46","wug",25,"Half","","57",4965,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0
"782",29,4,1,"11:42:56","kreeb",26,"Half","","57",4398,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"783",29,2,1,"11:43:08","manu",27,"Half","","57",6455,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"784",30,4,1,"8:36:36","blicket",1,"Perfect","blicket","40",6492,80,"2005-600.jpg","2005-600.jpg","game","blinket","label","80_50",NA,1,0
"785",30,1,1,"8:36:45","toma",2,"Perfect","","40",4503,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0
"786",30,4,1,"8:37:09","fep",3,"Perfect","","40",20020,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","fep",1,0
"787",30,1,1,"8:37:17","gazzer",4,"Perfect","","40",3725,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"788",30,1,1,"8:37:25","wug",5,"Perfect","","40",2812,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",0,0
"789",30,2,1,"8:37:32","kiv",6,"Perfect","","40",3386,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",1,0
"790",30,4,1,"8:37:43","blicket",7,"Perfect","blicket","40",6488,80,"2005-600.jpg","2005-600.jpg","game","blinket","label","80_50",NA,1,0
"791",30,2,1,"8:37:51","dax",8,"Perfect","","40",4902,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",1,0
"792",30,2,1,"8:37:59","kreeb",9,"Perfect","","40",3704,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"793",30,2,1,"8:38:06","dax",10,"Perfect","","40",3243,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",1,0
"794",30,2,1,"8:38:13","kiv",11,"Perfect","","40",2788,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",1,0
"795",30,2,1,"8:38:18","dax",12,"Perfect","","40",2578,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",1,0
"796",30,4,1,"8:38:28","fep",13,"Perfect","","40",4765,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","fep",1,0
"797",30,2,1,"8:38:34","kiv",14,"Perfect","","40",3001,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",1,0
"798",30,4,1,"8:38:43","manu",15,"Perfect","manu","40",4247,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0
"799",30,1,1,"8:38:51","toma",16,"Perfect","","40",2988,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0
"800",30,4,1,"8:38:59","manu",17,"Perfect","manu","40",4108,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0
"801",30,2,1,"8:39:07","kreeb",18,"Perfect","","40",2820,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"802",30,1,1,"8:39:14","wug",19,"Perfect","","40",2566,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",0,0
"803",30,1,1,"8:39:20","toma",20,"Perfect","","40",2375,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0
"804",30,1,1,"8:39:27","wug",21,"Perfect","","40",2733,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",0,0
"805",30,1,1,"8:39:34","gazzer",22,"Perfect","","40",2874,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"806",30,4,1,"8:39:44","blicket",23,"Perfect","blicket","40",5561,80,"2005-600.jpg","2005-600.jpg","game","blinket","label","80_50",NA,1,0
"807",30,4,1,"8:39:52","fep",24,"Perfect","","40",2897,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","fep",1,0
"808",30,2,1,"8:40:00","kreeb",25,"Perfect","","40",3352,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"809",30,1,1,"8:40:05","gazzer",26,"Perfect","","40",2458,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"810",30,4,1,"8:40:14","manu",27,"Perfect","manu","40",5652,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0
"811",31,1,1,"9:51:49","fep",1,"None","","222",9710,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","fep",0,0
"812",31,1,1,"9:52:10","blicket",2,"None","blicket","222",15859,30,"2001-600.jpg","2001-600.jpg","game","blicket","label_click","100_30","blicket",1,0
"813",31,2,1,"9:52:21","kreeb",3,"None","kreeb","222",8167,30,"2009-600.jpg","2009-600.jpg","game","kreeb","label_click","100_30","kreeb",1,0
"814",31,1,1,"9:52:30","wug",4,"None","","222",3662,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","wug",0,0
"815",31,1,1,"9:52:46","blicket",5,"None","blicket","222",7121,30,"2001-600.jpg","2001-600.jpg","game","blicket","label_click","100_30","blicket",1,0
"816",31,2,1,"9:52:58","kreeb",6,"None","kreeb","222",8696,30,"2009-600.jpg","2009-600.jpg","game","kreeb","label_click","100_30","kreeb",1,0
"817",31,4,1,"9:53:09","dax",7,"None","dax","222",7175,30,"2056-600.jpg","2056-600.jpg","game","dax","label_click","100_30","dax",1,0
"818",31,1,1,"9:53:16","fep",8,"None","","222",3208,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","fep",0,0
"819",31,4,1,"9:53:25","manu",9,"None","manu","222",6409,30,"2025-600.jpg","2025-600.jpg","game","manu","label_click","100_30","manu",1,0
"820",31,4,1,"9:53:37","toma",10,"None","toma","222",8385,30,"2023-600.jpg","2023-600.jpg","game","toma","label_click","100_30","toma",1,0
"821",31,2,1,"9:53:47","kiv",11,"None","kiv","222",5983,30,"2002-600.jpg","2002-600.jpg","game","kiv","label_click","100_30","kiv",1,0
"822",31,4,1,"9:53:58","dax",12,"None","dax","222",8304,30,"2056-600.jpg","2056-600.jpg","game","dax","label_click","100_30","dax",1,0
"823",31,4,1,"9:54:08","manu",13,"None","manu","222",7353,30,"2025-600.jpg","2025-600.jpg","game","manu","label_click","100_30","manu",1,0
"824",31,1,1,"9:54:14","fep",14,"None","","222",2560,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","fep",0,0
"825",31,2,1,"9:54:20","gazzer",15,"None","","222",2663,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","gazzer",0,0
"826",31,4,1,"9:54:32","toma",16,"None","toma","222",7208,30,"2023-600.jpg","2023-600.jpg","game","toma","label_click","100_30","toma",1,0
"827",31,4,1,"9:54:41","dax",17,"None","dax","222",5257,100,"2056-600.jpg","2056-600.jpg","game","dax","label","100_30",NA,1,0
"828",31,2,1,"9:54:51","kiv",18,"None","kiv","222",5976,30,"2002-600.jpg","2002-600.jpg","game","kiv","label_click","100_30","kiv",1,0
"829",31,1,1,"9:55:02","blicket",19,"None","blicket","222",8331,100,"2001-600.jpg","2001-600.jpg","game","blicket","label","100_30",NA,1,0
"830",31,4,1,"9:55:10","manu",20,"None","manu","222",4361,100,"2025-600.jpg","2025-600.jpg","game","manu","label","100_30",NA,1,0
"831",31,1,1,"9:55:16","wug",21,"None","","222",2607,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","wug",0,0
"832",31,2,1,"9:55:23","kreeb",22,"None","kreeb","222",4904,100,"2009-600.jpg","2009-600.jpg","game","kreeb","label","100_30",NA,1,0
"833",31,2,1,"9:55:31","kiv",23,"None","kiv","222",4176,100,"2002-600.jpg","2002-600.jpg","game","kiv","label","100_30",NA,1,0
"834",31,2,1,"9:55:39","gazzer",24,"None","","222",2448,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","gazzer",0,0
"835",31,1,1,"9:55:45","wug",25,"None","","222",2825,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","wug",0,0
"836",31,2,1,"9:55:51","gazzer",26,"None","","222",2344,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","gazzer",0,0
"837",31,4,1,"9:55:59","toma",27,"None","toma","222",5588,100,"2023-600.jpg","2023-600.jpg","game","toma","label","100_30",NA,1,0
"838",32,4,0,"12:00:19","blicket",1,"None","","237",121059,0,"2025-600.jpg","2006-600.jpg","game","spintoy","label","100_30",NA,1,1
"839",32,2,0,"12:01:22","toma",2,"None","toma","237",55993,0,"2056-600.jpg","2002-600.jpg","game","toma","label","100_30",NA,1,1
"840",32,4,1,"12:01:45","gazzer",3,"None","gazzer","237",15958,30,"2005-600.jpg","2005-600.jpg","game","gazzer","label_click","100_30","gazzer",1,1
"841",32,1,1,"12:02:00","fep",4,"None","fep","237",11957,30,"2025-600.jpg","2025-600.jpg","game","fep","label_click","100_30","fep",1,1
"842",32,4,1,"12:02:09","manu",5,"None","manu","237",6021,30,"2056-600.jpg","2056-600.jpg","game","manu","label_click","100_30","manu",1,1
"843",32,2,1,"12:02:26","kiv",6,"None","kiv","237",11725,30,"2001-600.jpg","2001-600.jpg","game","wiv","label_click","100_30","kiv",1,1
"844",32,1,1,"12:02:44","kreeb",7,"None","kreeb","237",14891,30,"2007-600.jpg","2007-600.jpg","game","kreeb","label_click","100_30","kreeb",1,1
"845",32,1,1,"12:03:47","wug",8,"None","wiv","237",57741,30,"2009-600.jpg","2009-600.jpg","game","biv","label_click","100_30","wug",1,1
"846",32,2,1,"12:03:57","kiv",9,"None","wiv","237",6273,100,"2001-600.jpg","2001-600.jpg","game","wiv","label","100_30",NA,1,1
"847",32,4,1,"12:04:03","gazzer",10,"None","gazzer","237",3452,100,"2005-600.jpg","2005-600.jpg","game","gazzer","label","100_30",NA,1,1
"848",32,2,0,"12:04:14","dax",11,"None","dax","237",7913,0,"2002-600.jpg","2023-600.jpg","game","dax","label","100_30",NA,1,1
"849",32,4,1,"12:04:27","blicket",12,"None","blicket","237",8597,30,"2006-600.jpg","2006-600.jpg","game","blicket","label_click","100_30","blicket",1,1
"850",32,2,0,"12:04:37","toma",13,"None","toma","237",5531,0,"2023-600.jpg","2002-600.jpg","game","toma","label","100_30",NA,1,1
"851",32,2,0,"12:04:50","dax",14,"None","dax","237",3713,0,"2002-600.jpg","2023-600.jpg","game","dax","label","100_30",NA,1,1
"852",32,1,1,"12:04:58","wug",15,"None","biv","237",4505,100,"2009-600.jpg","2009-600.jpg","game","biv","label","100_30",NA,1,1
"853",32,4,1,"12:05:10","blicket",16,"None","blicket","237",8815,30,"2006-600.jpg","2006-600.jpg","game","blicket","label_click","100_30","blicket",1,1
"854",32,1,1,"12:05:19","fep",17,"None","fep","237",3394,100,"2025-600.jpg","2025-600.jpg","game","fep","label","100_30",NA,1,1
"855",32,4,1,"12:05:27","gazzer",18,"None","gazzer","237",3697,100,"2005-600.jpg","2005-600.jpg","game","gazzer","label","100_30",NA,1,1
"856",32,2,1,"12:05:40","kiv",19,"None","wiv","237",9447,100,"2001-600.jpg","2001-600.jpg","game","wiv","label","100_30",NA,1,1
"857",32,2,1,"12:05:50","toma",20,"None","toma","237",5186,30,"2002-600.jpg","2002-600.jpg","game","toma","label_click","100_30","toma",1,1
"858",32,4,1,"12:05:59","manu",21,"None","manu","237",5103,100,"2056-600.jpg","2056-600.jpg","game","manu","label","100_30",NA,1,1
"859",32,1,1,"12:06:07","wug",22,"None","biv","237",3825,100,"2009-600.jpg","2009-600.jpg","game","biv","label","100_30",NA,1,1
"860",32,4,1,"12:06:15","manu",23,"None","manu","237",3285,100,"2056-600.jpg","2056-600.jpg","game","manu","label","100_30",NA,1,1
"861",32,1,1,"12:06:27","kreeb",24,"None","kreeb","237",9065,100,"2007-600.jpg","2007-600.jpg","game","kreeb","label","100_30",NA,1,1
"862",32,1,1,"12:06:34","fep",25,"None","fep","237",3493,100,"2025-600.jpg","2025-600.jpg","game","fep","label","100_30",NA,1,1
"863",32,2,1,"12:06:39","dax",26,"None","dax","237",2319,0,"2023-600.jpg","2023-600.jpg","game","dax","label","100_30",NA,1,1
"864",32,1,1,"12:06:45","kreeb",27,"None","kreeb","237",3388,100,"2007-600.jpg","2007-600.jpg","game","kreeb","label","100_30",NA,1,1
"865",33,4,1,"8:38:12","manu",1,"Half","manu","53",24707,80,"2009-600.jpg","2009-600.jpg","game","manu","label","80_50",NA,1,0
"866",33,4,0,"8:38:22","gazzer",2,"Half","gazzer","53",5263,-20,"2005-600.jpg","2056-600.jpg","game","gazzer","label","80_50",NA,1,0
"867",33,2,0,"8:38:34","blicket",3,"Half","blicket","53",4956,-20,"2006-600.jpg","2005-600.jpg","game","blicket","label","80_50",NA,1,0
"868",33,1,0,"8:39:07","toma",4,"Half","dax","53",30181,-20,"2007-600.jpg","2006-600.jpg","game","gix","label","80_50",NA,0,0
"869",33,4,0,"8:39:14","gazzer",5,"Half","gazzer","53",3776,-20,"2006-600.jpg","2056-600.jpg","game","gazzer","label","80_50",NA,1,0
"870",33,4,1,"8:39:22","manu",6,"Half","manu","53",4024,80,"2009-600.jpg","2009-600.jpg","game","manu","label","80_50",NA,1,0
"871",33,1,0,"8:39:31","wug",7,"Half","kreeb","53",5035,-20,"2002-600.jpg","2025-600.jpg","game","fleeb","label","80_50",NA,0,0
"872",33,4,1,"8:39:45","dax",8,"Half","dax","53",2984,80,"2007-600.jpg","2007-600.jpg","game","dax","label","80_50",NA,1,0
"873",33,2,1,"8:39:55","kreeb",9,"Half","kreeb","53",4291,80,"2002-600.jpg","2002-600.jpg","game","kleeb","label","80_50",NA,1,0
"874",33,1,0,"8:40:21","fep",10,"Half","kiv","53",20386,-20,"2025-600.jpg","2023-600.jpg","game","giz","label","80_50",NA,0,0
"875",33,2,0,"8:40:33","kiv",11,"Half","kreeb","53",6701,-20,"2002-600.jpg","2001-600.jpg","game","gleeb","label","80_50",NA,1,0
"876",33,2,0,"8:40:41","blicket",12,"Half","blicket","53",4097,-20,"2001-600.jpg","2005-600.jpg","game","blicket","label","80_50",NA,1,0
"877",33,4,0,"8:40:49","gazzer",13,"Half","gazzer","53",3825,-20,"2025-600.jpg","2056-600.jpg","game","gazzer","label","80_50",NA,1,0
"878",33,1,0,"8:41:06","wug",14,"Half","kreeb","53",5539,-20,"2002-600.jpg","2025-600.jpg","game","fleeb","label","80_50",NA,0,0
"879",33,4,1,"8:41:13","manu",15,"Half","manu","53",2983,80,"2009-600.jpg","2009-600.jpg","game","manu","label","80_50",NA,1,0
"880",33,1,1,"8:41:29","fep",16,"Half","kreeb","53",9070,30,"2023-600.jpg","2023-600.jpg","game","gleeb","label_click","80_50","fep",0,0
"881",33,1,1,"8:41:38","wug",17,"Half","gleeb","53",4837,30,"2025-600.jpg","2025-600.jpg","game","fleeb","label_click","80_50","wug",0,0
"882",33,2,1,"8:41:48","kreeb",18,"Half","fleeb","53",4866,30,"2002-600.jpg","2002-600.jpg","game","kleeb","label_click","80_50","kreeb",1,0
"883",33,2,1,"8:41:57","kiv",19,"Half","kiv","53",5025,30,"2001-600.jpg","2001-600.jpg","game","giz","label_click","80_50","kiv",1,0
"884",33,1,1,"8:42:06","toma",20,"Half","dax","53",4618,30,"2006-600.jpg","2006-600.jpg","game","dix","label_click","80_50","toma",0,0
"885",33,4,1,"8:42:14","dax",21,"Half","dax","53",5381,30,"2007-600.jpg","2007-600.jpg","game","dax","label_click","80_50","dax",1,0
"886",33,2,1,"8:42:27","kiv",22,"Half","giz","53",6719,30,"2001-600.jpg","2001-600.jpg","game","giz","label_click","80_50","kiv",1,0
"887",33,2,1,"8:42:36","kreeb",23,"Half","kleeb","53",5373,30,"2002-600.jpg","2002-600.jpg","game","kleeb","label_click","80_50","kreeb",1,0
"888",33,2,1,"8:42:54","blicket",24,"Half","blicket","53",13448,30,"2005-600.jpg","2005-600.jpg","game","blicket","label_click","80_50","blicket",1,0
"889",33,4,1,"8:43:04","dax",25,"Half","dax","53",4310,30,"2007-600.jpg","2007-600.jpg","game","dax","label_click","80_50","dax",1,0
"890",33,1,1,"8:43:12","toma",26,"Half","dix","53",4490,30,"2006-600.jpg","2006-600.jpg","game","dix","label_click","80_50","toma",0,0
"891",33,1,1,"8:43:24","fep",27,"Half","dix","53",8235,30,"2023-600.jpg","2023-600.jpg","game","gix","label_click","80_50","fep",0,0
"892",34,2,1,"11:41:07","kiv",1,"Perfect","kiv","19",66412,30,"2025-600.jpg","2025-600.jpg","game","kiv","label_click","80_50","kiv",1,0
"893",34,1,1,"11:41:46","gazzer",2,"Perfect","gazzer","19",34084,30,"2005-600.jpg","2005-600.jpg","game","gazzer","label_click","80_50","gazzer",1,0
"894",34,1,1,"11:42:04","dax",3,"Perfect","dax","19",12367,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"895",34,1,1,"11:42:16","blicket",4,"Perfect","blicket","19",6428,80,"2007-600.jpg","2007-600.jpg","game","blicket","label","80_50",NA,1,0
"896",34,2,1,"11:42:27","kiv",5,"Perfect","kiv","19",6314,80,"2025-600.jpg","2025-600.jpg","game","kiv","label","80_50",NA,1,0
"897",34,1,1,"11:42:37","gazzer",6,"Perfect","gazzer","19",4488,80,"2005-600.jpg","2005-600.jpg","game","gazzer","label","80_50",NA,1,0
"898",34,2,1,"11:42:47","kiv",7,"Perfect","kiv","19",5699,80,"2025-600.jpg","2025-600.jpg","game","kiv","label","80_50",NA,1,0
"899",34,1,1,"11:42:57","blicket",8,"Perfect","blicket","19",6654,80,"2007-600.jpg","2007-600.jpg","game","blicket","label","80_50",NA,1,0
"900",34,2,1,"11:43:07","wug",9,"Perfect","wug","19",5361,80,"2006-600.jpg","2006-600.jpg","game","wug","label","80_50",NA,1,0
"901",34,4,1,"11:43:16","toma",10,"Perfect","toma","19",5729,80,"2009-600.jpg","2009-600.jpg","game","toma","label","80_50",NA,1,0
"902",34,2,1,"11:43:25","wug",11,"Perfect","wug","19",4936,80,"2006-600.jpg","2006-600.jpg","game","wug","label","80_50",NA,1,0
"903",34,2,1,"11:43:34","manu",12,"Perfect","manu","19",6060,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"904",34,1,1,"11:43:45","gazzer",13,"Perfect","gazzer","19",6097,80,"2005-600.jpg","2005-600.jpg","game","gazzer","label","80_50",NA,1,0
"905",34,2,1,"11:43:55","manu",14,"Perfect","manu","19",6011,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"906",34,1,1,"11:44:05","dax",15,"Perfect","dax","19",6046,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"907",34,2,1,"11:44:52","wug",16,"Perfect","wug","19",6971,80,"2006-600.jpg","2006-600.jpg","game","wug","label","80_50",NA,1,0
"908",34,4,1,"11:45:01","fep",17,"Perfect","fep","19",5755,80,"2056-600.jpg","2056-600.jpg","game","fep","label","80_50",NA,1,0
"909",34,4,1,"11:45:10","kreeb",18,"Perfect","kreeb","19",5811,80,"2001-600.jpg","2001-600.jpg","game","kreeb","label","80_50",NA,1,0
"910",34,4,1,"11:45:22","toma",19,"Perfect","toma","19",6463,80,"2009-600.jpg","2009-600.jpg","game","toma","label","80_50",NA,1,0
"911",34,2,1,"11:45:30","manu",20,"Perfect","manu","19",5047,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"912",34,4,1,"11:45:41","kreeb",21,"Perfect","kreeb","19",5556,80,"2001-600.jpg","2001-600.jpg","game","kreeb","label","80_50",NA,1,0
"913",34,1,1,"11:45:52","blicket",22,"Perfect","blicket","19",6156,80,"2007-600.jpg","2007-600.jpg","game","blicket","label","80_50",NA,1,0
"914",34,4,1,"11:45:59","kreeb",23,"Perfect","kreeb","19",4632,80,"2001-600.jpg","2001-600.jpg","game","kreeb","label","80_50",NA,1,0
"915",34,4,1,"11:46:09","fep",24,"Perfect","fep","19",5049,80,"2056-600.jpg","2056-600.jpg","game","fep","label","80_50",NA,1,0
"916",34,1,1,"11:46:18","dax",25,"Perfect","dax","19",5329,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"917",34,4,1,"11:46:27","toma",26,"Perfect","toma","19",4908,80,"2009-600.jpg","2009-600.jpg","game","toma","label","80_50",NA,1,0
"918",34,4,1,"11:46:36","fep",27,"Perfect","fep","19",6147,80,"2056-600.jpg","2056-600.jpg","game","fep","label","80_50",NA,1,0
"919",35,1,1,"9:41:45","kreeb",1,"Half","","62",49270,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kreeb",0,0
"920",35,4,1,"9:42:03","gazzer",2,"Half","","62",13905,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0
"921",35,1,1,"9:42:09","toma",3,"Half","","62",2519,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","toma",0,0
"922",35,1,1,"9:42:14","manu",4,"Half","","62",2026,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"923",35,4,1,"9:42:22","gazzer",5,"Half","","62",2119,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0
"924",35,2,1,"9:42:28","fep",6,"Half","","62",2072,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","fep",1,0
"925",35,1,1,"9:42:33","kreeb",7,"Half","","62",3097,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kreeb",0,0
"926",35,1,1,"9:42:39","manu",8,"Half","","62",2512,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"927",35,2,1,"9:42:45","fep",9,"Half","","62",2031,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","fep",1,0
"928",35,1,1,"9:42:49","manu",10,"Half","","62",2094,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"929",35,4,1,"9:42:54","wug",11,"Half","","62",2170,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"930",35,1,1,"9:43:17","toma",12,"Half","","62",1627,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","toma",0,0
"931",35,2,1,"9:43:22","dax",13,"Half","","62",2038,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","dax",0,0
"932",35,2,1,"9:43:27","kiv",14,"Half","","62",1556,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kiv",0,0
"933",35,4,1,"9:43:31","gazzer",15,"Half","","62",1658,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0
"934",35,1,1,"9:43:39","toma",16,"Half","","62",2258,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","toma",0,0
